1,29.465784
2,16.639769
4,31.807001
5,18.89826
6,23.904573
7,27.563541
8,14.963502
10,19.94708
12,22.001406
14,21.901653
15,12.841048
17,25.41968
20,12.769741
21,33.235485
22,33.340794
26,14.3062
27,23.194223
29,24.155409
30,12.5876045
33,32.778255
34,24.46967
37,40.665386
45,14.777166
46,12.672927
49,16.976103
51,13.361572
52,12.02729
54,20.896048
55,27.967184
56,30.192408
59,33.35958
60,19.680983
61,39.705177
63,12.656726
64,19.005451
65,32.999584
66,34.600094
68,20.119293
73,27.688778
74,38.343185
76,12.64534
78,28.03068
81,20.046732
85,30.130323
89,19.704693
90,38.585865
92,38.270393
96,18.726757
97,25.78928
100,22.645502
101,22.688887
102,26.768482
103,32.76226
106,17.271875
107,29.471571
108,13.349847
112,14.221486
113,33.457752
114,14.938258
116,17.45648
120,14.676993
122,25.234999
124,31.034128
126,17.472172
132,25.828402
133,13.033708
134,35.166813
135,31.387882
136,17.894234
137,14.706134
138,19.328789
140,35.20494
141,33.640934
142,11.15487
144,36.872597
145,28.473312
146,15.99752
150,14.441948
153,12.656726
154,19.169123
155,28.959904
156,32.52435
158,22.906168
159,21.130865
162,22.934813
164,41.587845
167,19.910393
168,17.697912
170,14.995477
171,14.229322
173,21.346678
175,32.176285
176,14.007832
179,23.652512
181,17.227709
186,13.337941
190,36.198856
191,25.547089
194,11.435631
196,26.875546
198,30.554764
199,26.15451
200,17.071638
206,15.0014
210,24.773407
212,30.492044
214,20.664719
215,16.684238
216,19.37237
218,18.531628
219,12.206561
220,21.489706
221,31.257547
223,25.427454
224,12.423588
225,26.880007
229,13.57149
230,14.638028
231,18.67219
232,20.648252
233,38.161667
235,14.009649
236,16.912941
238,20.113672
241,17.55421
245,17.327614
246,23.04264
250,19.574888
253,16.28601
254,36.64951
259,33.428303
260,35.88669
261,22.870846
263,18.064365
269,14.083436
271,25.221031
274,22.131516
280,26.983526
281,35.129875
282,23.94545
284,24.598307
286,12.030955
287,30.209145
289,15.384596
293,12.742086
294,28.527254
295,21.619987
296,27.030918
298,27.791296
299,17.395628
302,18.987478
303,13.945462
304,24.114094
308,19.732677
309,25.551502
310,29.866188
312,13.788805
317,29.281277
319,15.0739355
320,12.10752
322,39.28704
324,16.893135
326,29.861908
327,25.579851
328,12.858709
330,17.674683
331,17.887308
332,24.488848
334,22.148436
341,13.743479
342,13.387379
346,38.740833
347,18.869379
348,16.0555
350,22.058882
352,25.184933
356,16.014034
357,24.681004
358,29.082956
361,12.395991
362,16.029507
363,19.772036
365,32.34125
369,11.751054
371,24.408062
372,13.836312
374,35.796795
376,21.353579
378,27.10468
379,21.889736
386,39.285244
388,24.753637
389,17.907259
390,23.626501
391,27.216291
392,28.45383
393,28.223679
394,14.484027
397,28.149265
