1,29.128735
2,14.3252535
4,34.74416
5,19.409826
6,23.065111
7,28.211685
8,14.95198
10,21.372824
12,25.220242
14,23.287205
15,12.400895
17,26.167624
20,12.279501
21,34.986607
22,31.557455
26,13.21322
27,24.975494
29,25.89341
30,14.320655
33,32.532875
34,24.060719
37,44.71336
45,14.5301
46,13.52418
49,17.240126
51,12.66476
52,11.41345
54,22.10114
55,27.274324
56,29.50414
59,34.043816
60,22.147041
61,42.505043
63,12.098839
64,21.610281
65,31.586233
66,34.45517
68,21.461554
73,26.96598
74,38.66098
76,11.943571
78,26.815388
81,20.203295
85,29.909138
89,19.863924
90,39.917816
92,40.087727
96,20.069546
97,23.384567
100,23.135971
101,25.256042
102,27.813797
103,32.118973
106,19.86221
107,28.11532
108,13.948301
112,13.594158
113,33.59141
114,14.436343
116,20.248743
120,13.3901825
122,24.122168
124,30.82818
126,18.957981
132,25.4825
133,13.709854
134,36.33019
135,28.708824
136,16.468475
137,16.387602
138,21.187937
140,33.48036
141,32.134563
142,11.400615
144,36.51846
145,26.822971
146,16.704332
150,14.625989
153,12.127047
154,21.433792
155,27.871517
156,32.932117
158,22.432243
159,22.531855
162,22.03048
164,43.201443
167,20.737715
168,18.399195
170,16.226559
171,13.411353
173,20.722712
175,31.609808
176,13.897879
179,21.90007
181,17.434418
186,12.879677
190,37.616413
191,24.261602
194,10.550078
196,26.685223
198,29.020376
199,26.528381
200,18.007837
206,17.21431
210,27.34257
212,30.606598
214,20.058914
215,16.273333
216,21.039175
218,18.95102
219,13.976211
220,19.716595
221,31.810223
223,25.86405
224,11.323063
225,26.829136
229,14.03498
230,12.946952
231,16.666197
232,23.09738
233,39.313488
235,14.0034485
236,18.128735
238,21.658945
241,19.347013
245,15.044579
246,21.183578
250,18.589724
253,15.258603
254,33.215355
259,33.43807
260,35.81563
261,25.45739
263,16.065554
269,15.972801
271,25.282644
274,20.6582
280,26.047974
281,35.575302
282,25.422676
284,22.90814
286,14.566369
287,30.360723
289,17.16021
293,13.414151
294,27.484186
295,23.370218
296,28.85637
298,27.517918
299,17.836937
302,18.160364
303,14.993575
304,23.80612
308,21.776237
309,23.659739
310,28.744856
312,11.888608
317,30.82341
319,14.610651
320,13.771562
322,40.90624
324,21.273363
326,31.43306
327,26.414999
328,12.824727
330,20.199453
331,15.252632
332,24.79763
334,19.330969
341,14.267685
342,12.067446
346,40.714687
347,17.858858
348,17.529083
350,20.989206
352,24.500776
356,17.709265
357,26.260492
358,28.414528
361,12.712245
362,15.622972
363,19.610666
365,31.023329
369,13.710318
371,23.730165
372,13.170695
374,35.093853
376,20.124231
378,23.185373
379,20.99975
386,42.38306
388,26.490797
389,17.20094
390,23.250736
391,27.058544
392,27.222725
393,32.031597
394,13.999748
397,29.731035
