1,28.247906
2,17.6683
4,31.808521
5,18.860146
6,25.743338
7,25.230915
8,14.677365
10,19.743687
12,23.263248
14,22.57902
15,13.187721
17,27.204018
20,13.229527
21,35.38352
22,33.708874
26,14.947823
27,24.308447
29,23.215305
30,12.943991
33,30.589176
34,25.589264
37,38.544456
45,15.636185
46,13.187301
49,15.99735
51,13.636713
52,12.796293
54,20.724047
55,29.324173
56,29.312847
59,33.717552
60,18.846695
61,36.968174
63,13.264047
64,18.94212
65,30.02631
66,32.47599
68,18.974628
73,26.514471
74,36.11496
76,13.22224
78,28.190321
81,21.804483
85,29.56313
89,21.105835
90,37.623055
92,36.35132
96,18.160149
97,23.81007
100,24.778336
101,25.013643
102,26.141413
103,32.104073
106,16.71194
107,27.627192
108,14.19596
112,14.539398
113,31.751787
114,14.032457
116,16.170118
120,14.504879
122,25.958195
124,28.993822
126,16.895058
132,25.707962
133,12.598679
134,36.321342
135,27.086756
136,19.0921
137,14.748542
138,20.488018
140,32.654297
141,35.57696
142,12.453454
144,34.057156
145,28.305311
146,19.256824
150,14.347823
153,13.286374
154,19.571438
155,31.166689
156,34.897964
158,22.248747
159,22.451746
162,22.228785
164,37.203823
167,18.224274
168,18.31559
170,13.918613
171,13.967357
173,22.587067
175,30.556108
176,13.897298
179,22.35862
181,18.701317
186,14.457315
190,35.39918
191,25.552515
194,12.814634
196,24.77605
198,28.90794
199,25.144201
200,18.16593
206,15.4735
210,25.627993
212,31.095562
214,20.814598
215,15.916274
216,16.777052
218,17.897158
219,12.925631
220,22.627546
221,29.99457
223,25.43769
224,12.780115
225,27.600494
229,13.603797
230,14.793476
231,19.760052
232,20.025148
233,35.72497
235,15.346504
236,17.018312
238,22.519035
241,17.107868
245,19.509485
246,20.6365
250,20.390945
253,15.859243
254,36.334408
259,32.65962
260,36.77614
261,23.456049
263,19.536177
269,14.6377325
271,25.930857
274,21.429434
280,24.460772
281,33.842804
282,27.543972
284,26.73375
286,13.048205
287,27.979404
289,15.45744
293,13.300866
294,27.327715
295,21.155165
296,28.152172
298,27.319323
299,18.774101
302,19.377708
303,16.065254
304,24.638115
308,21.664394
309,25.787031
310,28.165552
312,14.559624
317,30.172428
319,15.567494
320,12.772828
322,36.672764
324,20.087353
326,30.538504
327,26.815699
328,13.264047
330,16.818941
331,19.62241
332,23.40103
334,20.031649
341,13.672453
342,13.17337
346,39.000084
347,19.836819
348,16.071112
350,22.830513
352,26.571884
356,16.818459
357,27.056393
358,30.82058
361,13.253301
362,18.108425
363,20.124313
365,30.152937
369,12.669619
371,23.55968
372,13.817566
374,34.722057
376,21.628517
378,26.290304
379,20.737255
386,38.986485
388,26.004917
389,16.560957
390,24.98542
391,24.535538
392,25.937805
393,29.217937
394,15.368832
397,29.645506
