1,23.761723111301272
2,19.547606931498674
4,32.167668118536454
5,16.04206051827579
6,26.41782441370929
7,28.84908769697909
8,16.95608413112714
10,20.54676188064863
12,25.664518651264338
14,21.950511318193357
15,9.795811455015976
17,30.068480754644256
20,10.105964263121535
21,32.52328768266626
22,29.314322789313053
26,15.990035371741726
27,20.931683291985074
29,23.305610871338516
30,13.927244725489206
33,29.498086078611927
34,25.836378915927106
37,34.2335010753951
45,14.861200373051435
46,9.28190605741597
49,15.52811528446033
51,9.778000251514094
52,15.00645601863711
54,18.377989528907708
55,27.085819961516528
56,31.08463330314973
59,33.131498738478264
60,20.85057019275971
61,36.00596897753953
63,8.687087273634805
64,22.642967513266953
65,29.848303082288005
66,31.89348936656519
68,23.22371255261597
73,27.454954786711006
74,33.46918570569208
76,17.055379647705557
78,31.65750283995142
81,23.638177022627104
85,29.27534201686933
89,21.551720686243357
90,29.905487035596842
92,34.108938113690776
96,23.47130787701935
97,32.06321768896304
100,26.448733534251218
101,30.09380971046626
102,25.88058826581699
103,28.824137553180805
106,20.884483306848963
107,28.371343509426573
108,14.531108196537446
112,15.197988881761393
113,33.7194243979216
114,14.479713709021578
116,23.952560861246283
120,14.58405595045523
122,29.459580234351954
124,28.950079939593834
126,13.67404399327717
132,26.51054690005597
133,16.57578487049625
134,29.965117022400527
135,28.94300814172489
136,20.090128347561212
137,10.212996608558072
138,20.9397276666027
140,30.82937692765352
141,32.73083701811029
142,8.673663337258592
144,32.23352978304957
145,26.019673601328577
146,17.75269900077889
150,13.739347095994315
153,10.430087564075379
154,21.187260126132472
155,30.472848248656703
156,29.546097119629486
158,26.733548015443382
159,26.262369079265163
162,24.251033992414072
164,35.02467970021497
167,24.165418706864024
168,16.311220951865963
170,15.75307745689377
171,15.7464148985872
173,26.82627497117859
175,29.37604624323476
176,18.14701775781912
179,21.05139755527732
181,17.548737626637216
186,12.618589598176122
190,35.39036919736511
191,24.049113303613794
194,8.634636202850135
196,27.621239550621695
198,27.94465868544122
199,24.904557368870755
200,20.909988301786058
206,17.31385656438551
210,25.17200685864674
212,29.27651623644617
214,22.29126892439593
215,18.419828125182967
216,20.648038151260756
218,17.592208636712837
219,11.84993460949935
220,22.085069868125125
221,28.67682598224564
223,30.929947560076883
224,7.677661075057269
225,29.64350894992473
229,14.90138680943701
230,15.188590790818346
231,21.384596821257126
232,24.697876753101724
233,29.82883591318764
235,12.882861306266289
236,15.943877156117072
238,23.7902880502617
241,16.55364050782403
245,19.6801878124246
246,20.891883802246497
250,22.30807035467624
253,16.06609974943623
254,32.612928146138984
259,28.10962198636168
260,33.652783380564266
261,27.125487637575937
263,18.28892029192242
269,10.207398097614536
271,26.199565900342762
274,20.104630834142355
280,24.78650695497155
281,33.16363028773481
282,25.76734389980338
284,29.873906372666013
286,14.824833981749844
287,28.705577744176566
289,15.033955675036744
293,13.246971547965039
294,27.53136389173403
295,24.5815620895575
296,27.215287069447747
298,27.965784248802898
299,19.10030610085857
302,23.63721216816444
303,3.663165545758204
304,28.267165227961975
308,29.426781640652266
309,25.098552102698378
310,22.145728725955145
312,15.201355253486977
317,31.619838577002838
319,17.77934210503101
320,10.60092004776855
322,35.730329708132054
324,17.922499628041095
326,32.27314854679579
327,29.374326929548737
328,6.7469014927020154
330,22.423082774321458
331,19.84051056183653
332,24.888582903470756
334,23.145719518219252
341,5.760381670447956
342,11.681083932491578
346,29.50670455057167
347,20.291057620351538
348,15.05840086502074
350,28.014560083126014
352,29.70406475703311
356,20.251779199531434
357,32.294389476679925
358,28.82749213569872
361,11.665104847532294
362,16.139274422216644
363,22.7731689023136
365,31.0701276962862
369,12.587597272129319
371,31.576519250255487
372,15.882593595612377
374,30.03209005649928
376,21.475775796911776
378,25.4887444299951
379,21.429740813805424
386,34.23004053243726
388,30.03503463063501
389,23.12464108267185
390,28.812318404317892
391,30.79719212330258
392,26.980130222843307
393,26.452167335770483
394,13.211776601824383
397,31.201494243932196
